"","date","time","growth_rate","outbreak","id","country","state","new_confirmed"
"3091",2021-08-08,40,0.0545402417466054,"Delta","7670136a","USA","Indiana",NA
"3092",2021-08-09,41,0.0710693878174797,"Delta","7670136a","USA","Indiana",4941
"3093",2021-08-10,42,0.0676777723818568,"Delta","7670136a","USA","Indiana",2197
"3094",2021-08-11,43,0.0624458740362398,"Delta","7670136a","USA","Indiana",2466
"3095",2021-08-12,44,0.0586030248556445,"Delta","7670136a","USA","Indiana",3152
"3096",2021-08-13,45,0.0537844984515027,"Delta","7670136a","USA","Indiana",2655
"3097",2021-08-14,46,0.0537844984515027,"Delta","7670136a","USA","Indiana",NA
"3098",2021-08-15,47,0.0537844984515027,"Delta","7670136a","USA","Indiana",NA
"3099",2021-08-16,48,0.0664836394850335,"Delta","7670136a","USA","Indiana",6667
"3100",2021-08-17,49,0.0593152186269069,"Delta","7670136a","USA","Indiana",2695
"3101",2021-08-18,50,0.0545012846931351,"Delta","7670136a","USA","Indiana",3444
"3102",2021-08-19,51,0.0469665143378943,"Delta","7670136a","USA","Indiana",3502
"3103",2021-08-20,52,0.0454282127014453,"Delta","7670136a","USA","Indiana",4103
"3104",2021-08-21,53,0.0454282127014453,"Delta","7670136a","USA","Indiana",NA
"3105",2021-08-22,54,0.0454282127014453,"Delta","7670136a","USA","Indiana",NA
"3106",2021-08-23,55,0.0562962041163251,"Delta","7670136a","USA","Indiana",8399
"3107",2021-08-24,56,0.0493631670832419,"Delta","7670136a","USA","Indiana",3460
"3108",2021-08-25,57,0.0474732646306478,"Delta","7670136a","USA","Indiana",4960
"3109",2021-08-26,58,0.0413305085031267,"Delta","7670136a","USA","Indiana",4904
"3110",2021-08-27,59,0.0377245952378023,"Delta","7670136a","USA","Indiana",4827
"3111",2021-08-28,60,0.0377245952378023,"Delta","7670136a","USA","Indiana",NA
"3112",2021-08-29,61,0.0377245952378023,"Delta","7670136a","USA","Indiana",NA
"3113",2021-08-30,62,0.0514799756029966,"Delta","7670136a","USA","Indiana",11338
"3114",2021-08-31,63,0.0395939550337398,"Delta","7670136a","USA","Indiana",3542
"3115",2021-09-01,64,0.0325260786498741,"Delta","7670136a","USA","Indiana",4735
"3116",2021-09-02,65,0.0251610049428059,"Delta","7670136a","USA","Indiana",5151
"3117",2021-09-03,66,0.0206703128533146,"Delta","7670136a","USA","Indiana",5027
"3118",2021-09-04,67,0.0206703128533146,"Delta","7670136a","USA","Indiana",NA
"3119",2021-09-05,68,0.0206703128533146,"Delta","7670136a","USA","Indiana",NA
"3120",2021-09-06,69,0.0206703128533146,"Delta","7670136a","USA","Indiana",NA
"3121",2021-09-07,70,0.0206703128533146,"Delta","7670136a","USA","Indiana",NA
"3122",2021-09-08,71,0.00013780505957476,"Delta","7670136a","USA","Indiana",2906
"3123",2021-09-09,72,-0.0032379157838772,"Delta","7670136a","USA","Indiana",5152
"3124",2021-09-10,73,-0.00209213995021042,"Delta","7670136a","USA","Indiana",5334
"3125",2021-09-11,74,-0.00209213995021042,"Delta","7670136a","USA","Indiana",NA
"3126",2021-09-12,75,-0.00209213995021042,"Delta","7670136a","USA","Indiana",NA
"3127",2021-09-13,76,0.0130877827405836,"Delta","7670136a","USA","Indiana",10170
"3128",2021-09-14,77,0.00562070855497155,"Delta","7670136a","USA","Indiana",3512
"3129",2021-09-15,78,0.00316931459275065,"Delta","7670136a","USA","Indiana",4705
"3130",2021-09-16,79,-0.00461629048848042,"Delta","7670136a","USA","Indiana",4092
"3131",2021-09-17,80,-0.00791348671623185,"Delta","7670136a","USA","Indiana",4288
"3132",2021-09-18,81,-0.00791348671623185,"Delta","7670136a","USA","Indiana",NA
"3133",2021-09-19,82,-0.00791348671623185,"Delta","7670136a","USA","Indiana",NA
"3134",2021-09-20,83,0.000513117752876349,"Delta","7670136a","USA","Indiana",7984
"3135",2021-09-21,84,-0.00919472519212016,"Delta","7670136a","USA","Indiana",2638
"3136",2021-09-22,85,-0.0115683990050629,"Delta","7670136a","USA","Indiana",3904
"3137",2021-09-23,86,-0.0178077807914184,"Delta","7670136a","USA","Indiana",3587
"3138",2021-09-24,87,-0.0225865128011416,"Delta","7670136a","USA","Indiana",3209
"3139",2021-09-25,88,-0.0225865128011416,"Delta","7670136a","USA","Indiana",NA
"3140",2021-09-26,89,-0.0225865128011416,"Delta","7670136a","USA","Indiana",NA
"3141",2021-09-27,90,-0.0142154113604306,"Delta","7670136a","USA","Indiana",6324
"3142",2021-06-30,1,0.0445800645714144,"Delta","784c2375","USA","Georgia",1078
"3143",2021-07-01,2,0.0398620451102324,"Delta","784c2375","USA","Georgia",512
"3144",2021-07-02,3,0.0315731808778929,"Delta","784c2375","USA","Georgia",426
"3145",2021-07-03,4,0.0315731808778929,"Delta","784c2375","USA","Georgia",NA
"3146",2021-07-04,5,0.0315731808778929,"Delta","784c2375","USA","Georgia",NA
"3147",2021-07-05,6,0.0315731808778929,"Delta","784c2375","USA","Georgia",NA
"3148",2021-07-06,7,0.0315731808778929,"Delta","784c2375","USA","Georgia",NA
"3149",2021-07-07,8,0.0299387270898138,"Delta","784c2375","USA","Georgia",648
"3150",2021-07-08,9,0.0420819426765767,"Delta","784c2375","USA","Georgia",924
"3151",2021-07-09,10,0.0472120170719433,"Delta","784c2375","USA","Georgia",878
"3152",2021-07-10,11,0.0472120170719433,"Delta","784c2375","USA","Georgia",NA
"3153",2021-07-11,12,0.0472120170719433,"Delta","784c2375","USA","Georgia",NA
"3154",2021-07-12,13,0.0880406151635312,"Delta","784c2375","USA","Georgia",1681
"3155",2021-07-13,14,0.0798990360805148,"Delta","784c2375","USA","Georgia",1064
"3156",2021-07-14,15,0.0732415917172346,"Delta","784c2375","USA","Georgia",1240
"3157",2021-07-15,16,0.0686680502086066,"Delta","784c2375","USA","Georgia",1311
"3158",2021-07-16,17,0.0598788887069944,"Delta","784c2375","USA","Georgia",1047
"3159",2021-07-17,18,0.0598788887069944,"Delta","784c2375","USA","Georgia",NA
"3160",2021-07-18,19,0.0598788887069944,"Delta","784c2375","USA","Georgia",NA
"3161",2021-07-19,20,0.1000112366561,"Delta","784c2375","USA","Georgia",3218
"3162",2021-07-20,21,0.0852747291435098,"Delta","784c2375","USA","Georgia",1520
"3163",2021-07-21,22,0.0787562742403958,"Delta","784c2375","USA","Georgia",2160
"3164",2021-07-22,23,0.071676755052817,"Delta","784c2375","USA","Georgia",2077
"3165",2021-07-23,24,0.0702175603760839,"Delta","784c2375","USA","Georgia",2419
"3166",2021-07-24,25,0.0702175603760839,"Delta","784c2375","USA","Georgia",NA
"3167",2021-07-25,26,0.0702175603760839,"Delta","784c2375","USA","Georgia",NA
"3168",2021-07-26,27,0.107696623352655,"Delta","784c2375","USA","Georgia",5840
"3169",2021-07-27,28,0.0994001615439399,"Delta","784c2375","USA","Georgia",3511
"3170",2021-07-28,29,0.088644307549838,"Delta","784c2375","USA","Georgia",3713
"3171",2021-07-29,30,0.0844324078881957,"Delta","784c2375","USA","Georgia",4416
"3172",2021-07-30,31,0.0743411945645832,"Delta","784c2375","USA","Georgia",3488
"3173",2021-07-31,32,0.0743411945645832,"Delta","784c2375","USA","Georgia",NA
"3174",2021-08-01,33,0.0743411945645832,"Delta","784c2375","USA","Georgia",NA
"3175",2021-08-02,34,0.0835526158061682,"Delta","784c2375","USA","Georgia",5896
"3176",2021-08-03,35,0.0977951030257659,"Delta","784c2375","USA","Georgia",8817
"3177",2021-08-04,36,0.0784907650293544,"Delta","784c2375","USA","Georgia",4780
"3178",2021-08-05,37,0.0681608534407886,"Delta","784c2375","USA","Georgia",5747
"3179",2021-08-06,38,0.061165215327261,"Delta","784c2375","USA","Georgia",5880
"3180",2021-08-07,39,0.061165215327261,"Delta","784c2375","USA","Georgia",NA
"3181",2021-08-08,40,0.061165215327261,"Delta","784c2375","USA","Georgia",NA
"3182",2021-08-09,41,0.0858639791400949,"Delta","784c2375","USA","Georgia",12737
"3183",2021-08-10,42,0.0683330500899869,"Delta","784c2375","USA","Georgia",6743
"3184",2021-08-11,43,0.0531333016061095,"Delta","784c2375","USA","Georgia",6770
"3185",2021-08-12,44,0.0418508236450521,"Delta","784c2375","USA","Georgia",6855
"3186",2021-08-13,45,0.0350722849058036,"Delta","784c2375","USA","Georgia",7107
"3187",2021-08-14,46,0.0350722849058036,"Delta","784c2375","USA","Georgia",NA
"3188",2021-08-15,47,0.0350722849058036,"Delta","784c2375","USA","Georgia",NA
"3189",2021-08-16,48,0.0715481863102074,"Delta","784c2375","USA","Georgia",19069
"3190",2021-08-17,49,0.0513360265230295,"Delta","784c2375","USA","Georgia",7464
"3191",2021-08-18,50,0.0361140043626317,"Delta","784c2375","USA","Georgia",7837
"3192",2021-08-19,51,0.0298699108810052,"Delta","784c2375","USA","Georgia",9580
"3193",2021-08-20,52,0.0251241167018476,"Delta","784c2375","USA","Georgia",9222
"3194",2021-08-21,53,0.0251241167018476,"Delta","784c2375","USA","Georgia",NA
"3195",2021-08-22,54,0.0251241167018476,"Delta","784c2375","USA","Georgia",NA
"3196",2021-08-23,55,0.0553840129998632,"Delta","784c2375","USA","Georgia",20895
"3197",2021-08-24,56,0.0379513304593063,"Delta","784c2375","USA","Georgia",9007
"3198",2021-08-25,57,0.0272024752561291,"Delta","784c2375","USA","Georgia",10292
"3199",2021-08-26,58,0.0196058193065208,"Delta","784c2375","USA","Georgia",10521
"3200",2021-08-27,59,0.0158342115948439,"Delta","784c2375","USA","Georgia",10824
"3201",2021-08-28,60,0.0158342115948439,"Delta","784c2375","USA","Georgia",NA
"3202",2021-08-29,61,0.0158342115948439,"Delta","784c2375","USA","Georgia",NA
"3203",2021-08-30,62,0.044393973440565,"Delta","784c2375","USA","Georgia",22330
"3204",2021-08-31,63,0.029943966163858,"Delta","784c2375","USA","Georgia",10738
"3205",2021-09-01,64,0.0138692075423388,"Delta","784c2375","USA","Georgia",9399
"3206",2021-09-02,65,-0.00106517839765905,"Delta","784c2375","USA","Georgia",8150
"3207",2021-09-03,66,-0.00103492444060676,"Delta","784c2375","USA","Georgia",11711
